a,d,sign,m,deg_P,n_factors,M_P,deg_smallest_factor,M_smallest_factor,in_db
3,12,1,56,58,1,1.726770165026268796754662,58,1.726770165026268796754662,False
3,12,1,58,60,2,1.752819060417264488969341,58,1.752819060417264488969341,False
3,12,1,60,62,1,1.726229656216507458805646,62,1.726229656216507458805646,False
3,12,1,62,64,2,1.765823263090567094665034,62,1.765823263090567094665034,False
3,12,1,64,66,1,1.743712230856001938866786,66,1.743712230856001938866786,False
3,12,1,66,68,2,1.696275801952720579869353,64,1.696275801952720579869353,False
3,12,1,68,70,1,1.756697378020776524495355,70,1.756697378020776524495355,False
3,12,1,70,72,2,1.740447572563417325173261,70,1.740447572563417325173261,False
3,12,1,72,74,1,1.753806511048947456473341,74,1.753806511048947456473341,False
3,12,1,74,76,2,1.734823803986195126251363,74,1.734823803986195126251363,False
3,12,1,76,78,1,1.718475913068803914482401,78,1.718475913068803914482401,False
3,12,1,78,80,2,1.756139005089677114338175,76,1.756139005089677114338175,False
3,12,1,80,82,1,1.747833872582369633861465,82,1.747833872582369633861465,False
3,12,1,82,84,2,1.733739947378276091505524,82,1.733739947378276091505524,False
3,12,1,84,86,1,1.742360364791973047177645,86,1.742360364791973047177645,False
3,12,1,86,88,2,1.732406097420365500981174,86,1.732406097420365500981174,False
3,12,1,88,90,1,1.752186047018402556297146,90,1.752186047018402556297146,False
3,12,1,90,92,2,1.750929709435751254035995,88,1.750929709435751254035995,False
3,12,1,92,94,1,1.720101991630689645040781,94,1.720101991630689645040781,False
3,12,1,94,96,2,1.745696077496013561135288,94,1.745696077496013561135288,False
3,12,1,96,98,1,1.741078465432857073309488,98,1.741078465432857073309488,False
3,12,1,98,100,2,1.743686418125464987236797,98,1.743686418125464987236797,False
3,12,1,100,102,1,1.750974562571600566456403,102,1.750974562571600566456403,False
3,12,1,102,104,2,1.724805746174760448441083,100,1.724805746174760448441083,False
3,12,1,104,106,1,1.745825350858241852713008,106,1.745825350858241852713008,False
3,12,1,106,108,2,1.746223358909585799349526,106,1.746223358909585799349526,False
3,12,1,108,110,1,1.729429879366024995842884,110,1.729429879366024995842884,False
3,12,1,110,112,2,1.748226553145933044253704,110,1.748226553145933044253704,False
3,12,1,112,114,1,1.733799863381312218256115,114,1.733799863381312218256115,False
3,12,1,114,116,2,1.742570718848146975576853,112,1.742570718848146975576853,False
3,12,1,116,118,1,1.748858943740042905026792,118,1.748858943740042905026792,False
3,12,1,118,120,2,1.735630542312581996885780,118,1.735630542312581996885780,False
3,12,1,120,122,1,1.739115267175397245762257,122,1.739115267175397245762257,False
3,12,1,122,124,2,1.739840740363742401827298,122,1.739840740363742401827298,False
3,12,1,124,126,1,1.727988185557491087918307,126,1.727988185557491087918307,False
3,12,1,126,128,2,1.749568205086749467539941,124,1.749568205086749467539941,False
3,12,1,128,130,1,1.739075602473853484286678,130,1.739075602473853484286678,False
3,12,1,130,132,2,1.738779558005907400213407,130,1.738779558005907400213407,False
3,12,1,132,134,1,1.743689088291830452003711,134,1.743689088291830452003711,False
3,12,1,134,136,2,1.734694403268544699513944,134,1.734694403268544699513944,False
3,12,1,136,138,1,1.748611876463530464460973,138,1.748611876463530464460973,False
3,12,1,138,140,2,1.739637252934665576766707,136,1.739637252934665576766707,False
3,12,1,140,142,1,1.733427558940528663640035,142,1.733427558940528663640035,False
3,12,1,142,144,2,1.745823073958970882775756,142,1.745823073958970882775756,False
3,12,1,144,146,1,1.739347503124210526096082,146,1.739347503124210526096082,False
3,12,1,146,148,2,1.745873442016796674969844,146,1.745873442016796674969844,False
3,12,1,148,150,1,1.738234554918376466769412,150,1.738234554918376466769412,False
3,12,1,150,152,2,1.731505747526686647761150,148,1.731505747526686647761150,False
3,12,1,152,154,1,1.746508460407650422339541,154,1.746508460407650422339541,False
3,12,1,154,156,2,1.742382478704206775124730,154,1.742382478704206775124730,False
3,12,1,156,158,1,1.740144569214821037599604,158,1.740144569214821037599604,False
3,12,1,158,160,2,1.741213871623731063168588,158,1.741213871623731063168588,False
3,12,1,160,162,1,1.736519842590645232873459,162,1.736519842590645232873459,False
3,12,1,162,164,2,1.745786916485318759970499,160,1.745786916485318759970499,False
3,12,1,164,166,1,1.744067831383781564295100,166,1.744067831383781564295100,False
3,12,1,166,168,2,1.729262943428359530497458,166,1.729262943428359530497458,False
3,12,1,168,170,1,1.742892165224080348245759,170,1.742892165224080348245759,False
3,12,1,170,172,2,1.740154350750618945964437,170,1.740154350750618945964437,False
3,12,1,172,174,1,1.743212495905178704886194,174,1.743212495905178704886194,False
3,12,1,174,176,2,1.744506886631263637346138,172,1.744506886631263637346138,False
3,12,1,176,178,1,1.732998983335001286273742,178,1.732998983335001286273742,False
3,12,1,178,180,2,1.743348659429526076661483,178,1.743348659429526076661483,False
3,12,1,180,182,1,1.742658082540015748115362,182,1.742658082540015748115362,False
3,12,1,182,184,2,1.734526922376005373869059,182,1.734526922376005373869059,False
3,12,1,184,186,1,1.743460339077139127854909,186,1.743460339077139127854909,False
3,12,1,186,188,2,1.736940258924914975363744,184,1.736940258924914975363744,False
3,12,1,188,190,1,1.742382512333703623741711,190,1.742382512333703623741711,False
3,12,1,190,192,2,1.744199093804188657598656,190,1.744199093804188657598656,False
3,12,1,192,194,1,1.737310346188562944998664,194,1.737310346188562944998664,False
3,12,1,194,196,2,1.740207224346163530975527,194,1.740207224346163530975527,False
3,12,1,196,198,1,1.739873921109201911411196,198,1.739873921109201911411196,False
3,12,1,198,200,2,1.738111338061001160868001,196,1.738111338061001160868001,False
3,12,1,200,202,1,1.744873661796489652099478,202,1.744873661796489652099478,False
4,5,-1,6,8,1,1.280638156267757596701903,8,1.280638156267757596701903,True
4,5,-1,8,10,1,1.837143691737126662579272,10,1.837143691737126662579272,False
4,5,-1,10,12,2,1.790461853331369345879488,10,1.790461853331369345879488,False
4,5,-1,12,14,1,1.317575595274976787356758,14,1.317575595274976787356758,False
4,5,-1,14,16,2,1.291562760023888128999244,14,1.291562760023888128999244,True
4,5,-1,16,18,1,1.483657459621995449412958,18,1.483657459621995449412958,False
4,5,-1,18,20,1,1.459964461505755573407140,20,1.459964461505755573407140,False
4,5,-1,20,22,2,1.317741312294338131395277,18,1.317741312294338131395277,False
4,5,-1,22,24,2,1.355484326656398316713141,22,1.355484326656398316713141,False
4,5,-1,24,26,1,1.439107345260192298848742,26,1.439107345260192298848742,False
4,5,-1,26,28,2,1.432994364280598424257934,26,1.432994364280598424257934,False
4,5,-1,28,30,1,1.511709578528408355385190,30,1.511709578528408355385190,False
4,5,-1,30,32,1,1.443384902430188462943242,32,1.443384902430188462943242,False
4,5,-1,32,34,1,1.367714290341459025263541,34,1.367714290341459025263541,False
4,5,-1,34,36,2,1.433658890709297327488590,34,1.433658890709297327488590,False
4,5,-1,36,38,1,1.468958246073191623827644,38,1.468958246073191623827644,False
4,5,-1,38,40,2,1.428322611327273022955425,38,1.428322611327273022955425,False
4,5,-1,40,42,2,1.309202683193065395151926,38,1.309202683193065395151926,False
4,5,-1,42,44,1,1.435906716267767779002549,44,1.435906716267767779002549,False
4,5,-1,44,46,1,1.456639802348461317007037,46,1.456639802348461317007037,False
4,5,-1,46,48,2,1.433852235612229651023619,46,1.433852235612229651023619,False
4,5,-1,48,50,1,1.429836106592576536564961,50,1.429836106592576536564961,False
4,5,-1,50,52,2,1.416059359290479702483460,50,1.416059359290479702483460,False
4,5,-1,52,54,1,1.423111705868834308492630,54,1.423111705868834308492630,False
4,5,-1,54,56,1,1.443883885839874417067426,56,1.443883885839874417067426,False
4,5,-1,56,58,1,1.440267833257857476969195,58,1.440267833257857476969195,False
4,5,-1,58,60,2,1.382630148933989679276154,58,1.382630148933989679276154,False
4,5,-1,60,62,2,1.386438973201634552562354,58,1.386438973201634552562354,False
4,5,-1,62,64,2,1.447970930481707648977371,62,1.447970930481707648977371,False
4,5,-1,64,66,1,1.445530948659072695473904,66,1.445530948659072695473904,False
4,5,-1,66,68,1,1.399536054417892063897509,68,1.399536054417892063897509,False
4,5,-1,68,70,1,1.422337103010412234678443,70,1.422337103010412234678443,False
4,5,-1,70,72,2,1.437842345480847119194622,70,1.437842345480847119194622,False
4,5,-1,72,74,1,1.431559785928399150492390,74,1.431559785928399150492390,False
4,5,-1,74,76,2,1.429321676981403270027904,74,1.429321676981403270027904,False
4,5,-1,76,78,1,1.407781343308540891971599,78,1.407781343308540891971599,False
4,5,-1,78,80,1,1.416459932999424844025941,80,1.416459932999424844025941,False
4,5,-1,80,82,2,1.410400765543525391749217,78,1.410400765543525391749217,False
4,5,-1,82,84,2,1.440602252587823316942320,82,1.440602252587823316942320,False
4,5,-1,84,86,1,1.402180408510972608080057,86,1.402180408510972608080057,False
4,5,-1,86,88,2,1.410722141406479094596694,86,1.410722141406479094596694,False
4,5,-1,88,90,1,1.436027539509164365842173,90,1.436027539509164365842173,False
4,5,-1,90,92,1,1.438627731433117110244180,92,1.438627731433117110244180,False
4,5,-1,92,94,1,1.421267158746804815333466,94,1.421267158746804815333466,False
4,5,-1,94,96,2,1.411548368925163465350846,94,1.411548368925163465350846,False
4,5,-1,96,98,1,1.426623345966152756503707,98,1.426623345966152756503707,False
4,5,-1,98,100,2,1.426282218102885999966566,98,1.426282218102885999966566,False
4,5,-1,100,102,2,1.413504686073619286457581,98,1.413504686073619286457581,False
4,5,-1,102,104,1,1.411098144796054493507618,104,1.411098144796054493507618,False
4,5,-1,104,106,1,1.422785911528551608406740,106,1.422785911528551608406740,False
4,5,-1,106,108,2,1.423582046686143272960387,106,1.423582046686143272960387,False
4,5,-1,108,110,1,1.435999922502337904144829,110,1.435999922502337904144829,False
4,5,-1,110,112,2,1.426133704728659606675634,110,1.426133704728659606675634,False
4,5,-1,112,114,1,1.412344933365868936878891,114,1.412344933365868936878891,False
4,5,-1,114,116,1,1.425205482180188209019011,116,1.425205482180188209019011,False
4,5,-1,116,118,1,1.431410190948031522474500,118,1.431410190948031522474500,False
4,5,-1,118,120,2,1.423928363725549886495089,118,1.423928363725549886495089,False
4,5,-1,120,122,2,1.398639961392042296106753,118,1.398639961392042296106753,False
4,5,-1,122,124,2,1.425362281641457579468304,122,1.425362281641457579468304,False
4,5,-1,124,126,1,1.430007990372653954580766,126,1.430007990372653954580766,False
4,5,-1,126,128,1,1.425337076038280645204237,128,1.425337076038280645204237,False
4,5,-1,128,130,1,1.423354561894873435105040,130,1.423354561894873435105040,False
4,5,-1,130,132,2,1.420958938974146511111630,130,1.420958938974146511111630,False
4,5,-1,132,134,1,1.422849358002384947622014,134,1.422849358002384947622014,False
4,5,-1,134,136,2,1.428801176794592494926229,134,1.428801176794592494926229,False
4,5,-1,136,138,1,1.427214313819059439099994,138,1.427214313819059439099994,False
4,5,-1,138,140,1,1.411559848995587680189162,140,1.411559848995587680189162,False
4,5,-1,140,142,2,1.412502091064430713814007,138,1.412502091064430713814007,False
4,5,-1,142,144,2,1.430339768722651705759218,142,1.430339768722651705759218,False
4,5,-1,144,146,1,1.429445666376325063870637,146,1.429445666376325063870637,False
4,5,-1,146,148,2,1.411253860331006503989656,146,1.411253860331006503989656,False
4,5,-1,148,150,1,1.422983140500682412088075,150,1.422983140500682412088075,False
4,5,-1,150,152,1,1.427784845878674474064469,152,1.427784845878674474064469,False
4,5,-1,152,154,1,1.425693245090779119461607,154,1.425693245090779119461607,False
4,5,-1,154,156,2,1.424526441024791853219305,154,1.424526441024791853219305,False
4,5,-1,156,158,1,1.418009584360524771012874,158,1.418009584360524771012874,False
4,5,-1,158,160,2,1.420767615342778143273475,158,1.420767615342778143273475,False
4,5,-1,160,162,2,1.418523296695559082483838,158,1.418523296695559082483838,False
4,5,-1,162,164,1,1.429063204092086576723420,164,1.429063204092086576723420,False
4,5,-1,164,166,1,1.415628929039777579569433,166,1.415628929039777579569433,False
4,5,-1,166,168,2,1.418534349278626253402619,166,1.418534349278626253402619,False
4,5,-1,168,170,1,1.428096953277324933753912,170,1.428096953277324933753912,False
4,5,-1,170,172,2,1.428883931256271983803888,170,1.428883931256271983803888,False
4,5,-1,172,174,1,1.421192549958870628475006,174,1.421192549958870628475006,False
4,5,-1,174,176,1,1.418830325946300591384623,176,1.418830325946300591384623,False
4,5,-1,176,178,1,1.424618259767029048167765,178,1.424618259767029048167765,False
4,5,-1,178,180,2,1.424293735030419090288252,178,1.424293735030419090288252,False
4,5,-1,180,182,2,1.418601052498460335010767,178,1.418601052498460335010767,False
4,5,-1,182,184,2,1.418420638772026780830864,182,1.418420638772026780830864,False
4,5,-1,184,186,1,1.423091720171059558288175,186,1.423091720171059558288175,False
4,5,-1,186,188,1,1.423289878698117836558814,188,1.423289878698117836558814,False
4,5,-1,188,190,1,1.428511107710689157056937,190,1.428511107710689157056937,False
4,5,-1,190,192,2,1.422851505218697721959748,190,1.422851505218697721959748,False
4,5,-1,192,194,1,1.418506000715551364405633,194,1.418506000715551364405633,False
4,5,-1,194,196,2,1.424199669222654724481990,194,1.424199669222654724481990,False
4,5,-1,196,198,1,1.426782640788832149205462,198,1.426782640788832149205462,False
4,5,-1,198,200,1,1.422848124977687816359378,200,1.422848124977687816359378,False
4,5,-1,200,202,2,1.411990325688908281019371,198,1.411990325688908281019371,False
4,5,1,6,8,1,1.869298195104476714901658,8,1.869298195104476714901658,False
4,5,1,8,10,3,1.000000000000000000000000,0,100.0000000000000000000000,False
4,5,1,10,12,3,1.000000000000000000000000,0,100.0000000000000000000000,False
4,5,1,12,14,1,1.626981213488008848964991,14,1.626981213488008848964991,False
4,5,1,14,16,2,1.639732000871541232873127,14,1.639732000871541232873127,False
4,5,1,16,18,3,1.411203374596206995123847,14,1.411203374596206995123847,False
4,5,1,18,20,1,1.374903285970040944132278,20,1.374903285970040944132278,False
4,5,1,20,22,3,1.478242475171148379602323,18,1.478242475171148379602323,False
4,5,1,22,24,2,1.458697481992029528919317,22,1.458697481992029528919317,False
4,5,1,24,26,1,1.473383816223596648637639,26,1.473383816223596648637639,False
4,5,1,26,28,3,1.322401507579530563617099,20,1.322401507579530563617099,False
4,5,1,28,30,4,1.366344403825122190471293,20,1.366344403825122190471293,False
4,5,1,30,32,2,1.354540646435045364340471,28,1.354540646435045364340471,False
4,5,1,32,34,3,1.496074181838959428557739,30,1.496074181838959428557739,False
4,5,1,34,36,2,1.456922855897732073084096,34,1.456922855897732073084096,False
4,5,1,36,38,1,1.355521348545353102165125,38,1.355521348545353102165125,False
4,5,1,38,40,2,1.448985935189560113330714,38,1.448985935189560113330714,False
4,5,1,40,42,3,1.470114124064949196982314,38,1.470114124064949196982314,False
4,5,1,42,44,1,1.437953987767152288514536,44,1.437953987767152288514536,False
4,5,1,44,46,4,1.362921358038716670347228,36,1.362921358038716670347228,False
4,5,1,46,48,3,1.416337110209083396007704,40,1.416337110209083396007704,False
4,5,1,48,50,1,1.424287283956941001876725,50,1.424287283956941001876725,False
4,5,1,50,52,3,1.400939447567169841181716,46,1.400939447567169841181716,False
4,5,1,52,54,3,1.442329575111442569960249,50,1.442329575111442569960249,False
4,5,1,54,56,1,1.406181261888531620108488,56,1.406181261888531620108488,False
4,5,1,56,58,3,1.414790672722040021194373,54,1.414790672722040021194373,False
4,5,1,58,60,2,1.453607057364206370571398,58,1.453607057364206370571398,False
4,5,1,60,62,1,1.447991153148537961045698,62,1.447991153148537961045698,False
4,5,1,62,64,3,1.381663093788169296921537,56,1.381663093788169296921537,False
4,5,1,64,66,4,1.416666940142855250690885,56,1.416666940142855250690885,False
4,5,1,66,68,1,1.437585100687048455883606,68,1.437585100687048455883606,False
4,5,1,68,70,3,1.430058463393965578288550,66,1.430058463393965578288550,False
4,5,1,70,72,3,1.395058403287952579938387,66,1.395058403287952579938387,False
4,5,1,72,74,1,1.416786169738934354727590,74,1.416786169738934354727590,False
4,5,1,74,76,2,1.431839891000494816624782,74,1.431839891000494816624782,False
4,5,1,76,78,3,1.427902290246626675606471,74,1.427902290246626675606471,False
4,5,1,78,80,1,1.440521997095760670661186,80,1.440521997095760670661186,False
4,5,1,80,82,4,1.407402755564418295488640,72,1.407402755564418295488640,False
4,5,1,82,84,3,1.415426186304904913714116,76,1.415426186304904913714116,False
4,5,1,84,86,1,1.431563890181128861592920,86,1.431563890181128861592920,False
4,5,1,86,88,2,1.436428614867222017772370,86,1.436428614867222017772370,False
4,5,1,88,90,3,1.413047395936681567570658,86,1.413047395936681567570658,False
4,5,1,90,92,2,1.394919732665238978830777,88,1.394919732665238978830777,False
4,5,1,92,94,3,1.432673665342764212492946,90,1.432673665342764212492946,False
4,5,1,94,96,2,1.436021257189790486414630,94,1.436021257189790486414630,False
4,5,1,96,98,1,1.423047991975510418267275,98,1.423047991975510418267275,False
4,5,1,98,100,3,1.414500441460258842628816,92,1.414500441460258842628816,False
4,5,1,100,102,4,1.426525399098267835111316,92,1.426525399098267835111316,False
4,5,1,102,104,1,1.426383549255245780755221,104,1.426383549255245780755221,False
4,5,1,104,106,3,1.431041042447158514631145,102,1.431041042447158514631145,False
4,5,1,106,108,2,1.415966313510457357053556,106,1.415966313510457357053556,False
4,5,1,108,110,1,1.413247103597944000538448,110,1.413247103597944000538448,False
4,5,1,110,112,3,1.412260294212903460456805,106,1.412260294212903460456805,False
4,5,1,112,114,3,1.434877161588781343062858,110,1.434877161588781343062858,False
4,5,1,114,116,1,1.428463373485681489661158,116,1.428463373485681489661158,False
4,5,1,116,118,4,1.409125613603956489783086,108,1.409125613603956489783086,False
4,5,1,118,120,3,1.427740840805802470195485,112,1.427740840805802470195485,False
4,5,1,120,122,1,1.432190057099480717793910,122,1.432190057099480717793910,False
4,5,1,122,124,2,1.425988219294179684650289,122,1.425988219294179684650289,False
4,5,1,124,126,3,1.409396870246011629317914,122,1.409396870246011629317914,False
4,5,1,126,128,1,1.421197995409303845616856,128,1.421197995409303845616856,False
4,5,1,128,130,3,1.423139594428741827516354,126,1.423139594428741827516354,False
4,5,1,130,132,3,1.417679834526548528875258,126,1.417679834526548528875258,False
4,5,1,132,134,1,1.427170375485724465062111,134,1.427170375485724465062111,False
4,5,1,134,136,3,1.418273489892446117916581,128,1.418273489892446117916581,False
4,5,1,136,138,4,1.420632999620302545072264,128,1.420632999620302545072264,False
4,5,1,138,140,1,1.431581036317297921917311,140,1.431581036317297921917311,False
4,5,1,140,142,3,1.429744648302847613172012,138,1.429744648302847613172012,False
4,5,1,142,144,2,1.410764201105819632537984,142,1.410764201105819632537984,False
4,5,1,144,146,1,1.421374935731987191245061,146,1.421374935731987191245061,False
4,5,1,146,148,2,1.427535436827884345164428,146,1.427535436827884345164428,False
4,5,1,148,150,3,1.425046501504482831207783,146,1.425046501504482831207783,False
4,5,1,150,152,2,1.412602707535240675144714,148,1.412602707535240675144714,False
4,5,1,152,154,4,1.421142524721099535275322,144,1.421142524721099535275322,False
4,5,1,154,156,3,1.425968715486887931200846,148,1.425968715486887931200846,False
4,5,1,156,158,1,1.424607328173388055420438,158,1.424607328173388055420438,False
4,5,1,158,160,2,1.428687293182238087292812,158,1.428687293182238087292812,False
4,5,1,160,162,3,1.417712583243520982259904,158,1.417712583243520982259904,False
4,5,1,162,164,1,1.420350493503829730754038,164,1.420350493503829730754038,False
4,5,1,164,166,3,1.426342496442569760846065,162,1.426342496442569760846065,False
4,5,1,166,168,2,1.427825771250477134874030,166,1.427825771250477134874030,False
4,5,1,168,170,1,1.416907009494695581577530,170,1.416907009494695581577530,False
4,5,1,170,172,4,1.412305533722805742442477,160,1.412305533722805742442477,False
4,5,1,172,174,4,1.426930186894527176213521,164,1.426930186894527176213521,False
4,5,1,174,176,1,1.428070136403948882869307,176,1.428070136403948882869307,False
4,5,1,176,178,3,1.422313771658134964317315,174,1.422313771658134964317315,False
4,5,1,178,180,2,1.419920749566800570803156,178,1.419920749566800570803156,False
4,5,1,180,182,1,1.424629118091825195652366,182,1.424629118091825195652366,False
4,5,1,182,184,2,1.424419934450579577728438,182,1.424419934450579577728438,False
4,5,1,184,186,3,1.426211580801696736342794,182,1.426211580801696736342794,False
4,5,1,186,188,1,1.415929987824671077175461,188,1.415929987824671077175461,False
4,5,1,188,190,4,1.418960329854277775079291,180,1.418960329854277775079291,False
4,5,1,190,192,4,1.418342878075201482420975,180,1.418342878075201482420975,False
4,5,1,192,194,1,1.428193546671190903099314,194,1.428193546671190903099314,False
4,5,1,194,196,2,1.424580189437383282861380,194,1.424580189437383282861380,False
4,5,1,196,198,3,1.416975481970744857449477,194,1.416975481970744857449477,False
4,5,1,198,200,1,1.425388387686100714390681,200,1.425388387686100714390681,False
4,5,1,200,202,3,1.427258774713226850058717,198,1.427258774713226850058717,False
4,7,-1,6,8,1,1.693507382606863895990666,8,1.693507382606863895990666,False
4,7,-1,8,10,3,1.401268367939854915101764,6,1.401268367939854915101764,False
4,7,-1,10,12,2,1.960941826422276756444609,10,1.960941826422276756444609,False
4,7,-1,12,14,1,1.898458626743264679786821,14,1.898458626743264679786821,False
4,7,-1,14,16,2,1.555142976276890152441446,14,1.555142976276890152441446,False
4,7,-1,16,18,3,1.293072888327706371821157,14,1.293072888327706371821157,True
4,7,-1,18,20,2,1.539825727173222138367384,16,1.539825727173222138367384,False
4,7,-1,20,22,3,1.517467302637991524160664,18,1.517467302637991524160664,False
4,7,-1,22,24,3,1.409147547918174644028529,18,1.409147547918174644028529,False
4,7,-1,24,26,1,1.606116307504264337432290,26,1.606116307504264337432290,False
4,7,-1,26,28,2,1.588326143895840265036103,26,1.588326143895840265036103,False
4,7,-1,28,30,3,1.516262953362262713484461,26,1.516262953362262713484461,False
4,7,-1,30,32,1,1.460022220674491275631746,32,1.460022220674491275631746,False
4,7,-1,32,34,3,1.627043213508680509442749,30,1.627043213508680509442749,False
4,7,-1,34,36,2,1.610939638141716928982903,34,1.610939638141716928982903,False
4,7,-1,36,38,1,1.519292524647758922410871,38,1.519292524647758922410871,False
4,7,-1,38,40,3,1.478968274387745859779407,34,1.478968274387745859779407,False
4,7,-1,40,42,3,1.553478234053706270764146,38,1.553478234053706270764146,False
4,7,-1,42,44,2,1.538924103069325077955813,40,1.538924103069325077955813,False
4,7,-1,44,46,3,1.484383506224846754280616,42,1.484383506224846754280616,False
4,7,-1,46,48,2,1.550629338571585458409840,46,1.550629338571585458409840,False
4,7,-1,48,50,1,1.534256170482258154265063,50,1.534256170482258154265063,False
4,7,-1,50,52,2,1.532873297266831311174834,50,1.532873297266831311174834,False
4,7,-1,52,54,3,1.499057711875151084629530,50,1.499057711875151084629530,False
4,7,-1,54,56,1,1.579516266530498064584692,56,1.579516266530498064584692,False
4,7,-1,56,58,3,1.572000011996209983823453,54,1.572000011996209983823453,False
4,7,-1,58,60,3,1.516043764973187245345064,54,1.516043764973187245345064,False
4,7,-1,60,62,1,1.502743656119623767233434,62,1.502743656119623767233434,False
4,7,-1,62,64,3,1.550646952007615936539539,58,1.550646952007615936539539,False
4,7,-1,64,66,3,1.542437019049591719913460,62,1.542437019049591719913460,False
4,7,-1,66,68,1,1.509255027014110512516554,68,1.509255027014110512516554,False
4,7,-1,68,70,3,1.523317785215906414086397,66,1.523317785215906414086397,False
4,7,-1,70,72,2,1.538225844908196270802330,70,1.538225844908196270802330,False
4,7,-1,72,74,1,1.538071632953978620828990,74,1.538071632953978620828990,False
4,7,-1,74,76,2,1.516696832969410831407323,74,1.516696832969410831407323,False
4,7,-1,76,78,3,1.560907683664717024378964,74,1.560907683664717024378964,False
4,7,-1,78,80,2,1.556500101292147331684713,76,1.556500101292147331684713,False
4,7,-1,80,82,3,1.516027997607324135921943,78,1.516027997607324135921943,False
4,7,-1,82,84,3,1.494851360604314760841312,78,1.494851360604314760841312,False
4,7,-1,84,86,1,1.547552353810398503779890,86,1.547552353810398503779890,False
4,7,-1,86,88,2,1.542767931475393014427768,86,1.542767931475393014427768,False
4,7,-1,88,90,3,1.519925916570249580726992,86,1.519925916570249580726992,False
4,7,-1,90,92,1,1.515750718809927555258194,92,1.515750718809927555258194,False
4,7,-1,92,94,3,1.538502637213683971523079,90,1.538502637213683971523079,False
4,7,-1,94,96,2,1.539754172046786335400328,94,1.539754172046786335400328,False
4,7,-1,96,98,1,1.525328609652440213435656,98,1.525328609652440213435656,False
4,7,-1,98,100,3,1.550610024655619466717188,94,1.550610024655619466717188,False
4,7,-1,100,102,3,1.547127239308353200214802,98,1.547127239308353200214802,False
4,7,-1,102,104,2,1.526215614588619069883954,100,1.526215614588619069883954,False
4,7,-1,104,106,3,1.511190817586597031173176,102,1.511190817586597031173176,False
4,7,-1,106,108,2,1.544858898144199569383093,106,1.544858898144199569383093,False
4,7,-1,108,110,1,1.542102271559545778103476,110,1.542102271559545778103476,False
4,7,-1,110,112,2,1.524756536286092459719085,110,1.524756536286092459719085,False
4,7,-1,112,114,3,1.513073957502584295035809,110,1.513073957502584295035809,False
4,7,-1,114,116,1,1.537451377992746298671085,116,1.537451377992746298671085,False
4,7,-1,116,118,3,1.540032485322035483850942,114,1.540032485322035483850942,False
4,7,-1,118,120,3,1.529771769161883517850922,114,1.529771769161883517850922,False
4,7,-1,120,122,1,1.543581311029987781713110,122,1.543581311029987781713110,False
4,7,-1,122,124,3,1.536430178304420343873917,118,1.536430178304420343873917,False
4,7,-1,124,126,3,1.531573765558624003945837,122,1.531573765558624003945837,False
4,7,-1,126,128,1,1.520458485226295302782480,128,1.520458485226295302782480,False
4,7,-1,128,130,3,1.542478708544401369939827,126,1.542478708544401369939827,False
4,7,-1,130,132,2,1.541015085067073378230782,130,1.541015085067073378230782,False
4,7,-1,132,134,1,1.526320166266669543719798,134,1.526320166266669543719798,False
4,7,-1,134,136,2,1.512355344451142164706546,134,1.512355344451142164706546,False
4,7,-1,136,138,3,1.535016221026961954173520,134,1.535016221026961954173520,False
4,7,-1,138,140,2,1.539639453989711547393067,136,1.539639453989711547393067,False
4,7,-1,140,142,3,1.532051928862332145421144,138,1.532051928862332145421144,False
4,7,-1,142,144,3,1.537850909885341105892546,138,1.537850909885341105892546,False
4,7,-1,144,146,1,1.536111576739611964225688,146,1.536111576739611964225688,False
4,7,-1,146,148,2,1.534551156445430236729593,146,1.534551156445430236729593,False
4,7,-1,148,150,3,1.526032321107263310367097,146,1.526032321107263310367097,False
4,7,-1,150,152,1,1.540279944262230323185699,152,1.540279944262230323185699,False
4,7,-1,152,154,3,1.539668206924829124759208,150,1.539668206924829124759208,False
4,7,-1,154,156,2,1.523143575477268673969475,154,1.523143575477268673969475,False
4,7,-1,156,158,1,1.514719518498511988923024,158,1.514719518498511988923024,False
4,7,-1,158,160,3,1.533982207875546953141703,154,1.533982207875546953141703,False
4,7,-1,160,162,3,1.538857589136966534599607,158,1.538857589136966534599607,False
4,7,-1,162,164,2,1.533089511615813253609044,160,1.533089511615813253609044,False
4,7,-1,164,166,3,1.531987799900206470877097,162,1.531987799900206470877097,False
4,7,-1,166,168,2,1.536962999610112606178693,166,1.536962999610112606178693,False
4,7,-1,168,170,1,1.536224864470976304181937,170,1.536224864470976304181937,False
4,7,-1,170,172,2,1.529504209383385628032115,170,1.529504209383385628032115,False
4,7,-1,172,174,3,1.538134811724917959923833,170,1.538134811724917959923833,False
4,7,-1,174,176,1,1.538026641891822179685646,176,1.538026641891822179685646,False
4,7,-1,176,178,3,1.527474484600034361234756,174,1.527474484600034361234756,False
4,7,-1,178,180,3,1.520754578064153712605217,174,1.520754578064153712605217,False
4,7,-1,180,182,1,1.534413889617449570837994,182,1.534413889617449570837994,False
4,7,-1,182,184,3,1.537761972030849795741320,178,1.537761972030849795741320,False
4,7,-1,184,186,3,1.533309424185827064407931,182,1.533309424185827064407931,False
4,7,-1,186,188,1,1.523352087134385213449927,188,1.523352087134385213449927,False
4,7,-1,188,190,3,1.537229822178594040277149,186,1.537229822178594040277149,False
4,7,-1,190,192,2,1.537127249797637925256244,190,1.537127249797637925256244,False
